,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Real Values,Predicted Values
277,278,/content/drive/MyDrive/ReCirCor/training_data/training_data/49729_AV.wav,1,-8069.5947,-323.49567,163.57576,64.714195,-29.538782,-26.782879,-4.857273,0.15751627,-12.134954,-2.6012256,-3.674974,-0.36239144,1.5435741,0.27074823,-0.83103573,0.21854426,-0.30271444,0.17480788,0.17982075,0.092562295,0,1.0
278,279,/content/drive/MyDrive/ReCirCor/training_data/training_data/49729_PV.wav,1,-7618.7354,-267.00204,-117.707054,-60.993526,30.018265,21.530476,0.21161039,-1.5071156,-6.7962284,-1.6698654,3.8808434,0.16887166,0.14475733,-0.12419391,0.085771315,0.30758646,0.25728005,0.61451876,-0.88488907,0.51934475,0,1.0
279,280,/content/drive/MyDrive/ReCirCor/training_data/training_data/49729_TV.wav,1,-8624.285,-489.2305,37.90403,24.051579,-24.712416,-23.814213,-2.2232785,0.059443664,-12.774895,-2.6623645,4.253531,-0.062329922,0.10151028,-0.8577398,-0.84222597,-0.5629264,0.6670056,0.69863296,-0.17320856,0.16535744,0,1.0
280,281,/content/drive/MyDrive/ReCirCor/training_data/training_data/49729_MV.wav,1,-8806.545,-190.2181,120.781975,43.629097,6.663278,-0.69009984,-3.3286562,-0.6663804,-10.855455,-2.1092103,0.61514837,-0.233635,0.7897122,-0.18801314,1.2228892,-1.1557616,-0.2227297,0.2316292,-0.2500442,0.17350526,0,1.0
281,282,/content/drive/MyDrive/ReCirCor/training_data/training_data/49735_PV.wav,1,-4691.1743,1673.421,308.32715,63.291492,174.76915,54.015198,20.538437,1.016098,-13.838523,11.835971,3.7155757,3.4095826,0.7891057,0.85713094,-1.2239611,-0.06273982,-0.13912007,0.38095376,-0.81682885,-1.0717759,0,1.0
282,283,/content/drive/MyDrive/ReCirCor/training_data/training_data/49735_TV.wav,1,-4544.695,146.33958,-108.90329,-212.81886,25.739471,32.90492,4.89988,-3.3980563,-6.569616,-1.8658868,-2.9642003,-0.015706986,0.5111218,0.26251897,0.83799523,-0.20535226,0.5670226,0.123504415,-0.08220716,-0.52824056,0,1.0
283,284,/content/drive/MyDrive/ReCirCor/training_data/training_data/49735_MV.wav,1,-7680.6133,102.75293,47.453434,-90.48801,-19.23498,-15.429043,1.6363235,-1.0961705,-4.14124,-0.5928704,-3.3699043,0.22963439,0.8176902,0.9876262,-1.3136607,-0.28862256,-1.1660594,-0.44718286,-0.42152426,-0.37074813,0,1.0
284,285,/content/drive/MyDrive/ReCirCor/training_data/training_data/49745_AV.wav,1,-7650.096,-64.09778,591.99286,-92.14623,-45.433956,-44.6303,-1.7435945,-1.1020802,-2.6655335,-1.7601173,5.960331,-0.26778057,0.15415654,-0.45917767,-1.3036613,-0.93611306,0.04553006,-0.07583432,-0.20225552,-0.36312705,0,1.0
285,286,/content/drive/MyDrive/ReCirCor/training_data/training_data/49745_PV.wav,1,-1039.2279,1212.0347,470.63632,403.14673,16.93907,33.387245,-9.167002,-3.402787,-5.4244947,-0.8840466,1.9620888,-0.14116831,0.14302912,0.024512371,-0.18686405,0.22304371,0.46383017,-0.97914094,-1.035866,0.40483654,0,0.0
286,287,/content/drive/MyDrive/ReCirCor/training_data/training_data/49745_TV.wav,1,1074.637,-2906.4,-659.2248,42.775867,-196.08102,-65.64644,-7.3709393,-0.07942042,-11.34379,-4.4600077,-4.7083936,-0.13392814,1.3054479,1.0169077,1.3158447,-0.5639936,-0.77806395,-0.5662762,0.3767141,-0.23867024,0,0.0
287,288,/content/drive/MyDrive/ReCirCor/training_data/training_data/49745_MV.wav,1,-4812.0166,1072.2542,2244.7756,-109.44607,-67.17948,-79.05932,-9.762782,1.025432,-11.407704,-3.2036176,-0.34880355,-0.6183534,1.8958355,0.6749126,0.23368718,1.9108696,-1.0983771,-0.38371748,0.23857075,0.3943604,0,1.0
288,289,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_AV_1.wav,1,155.47046,-162.90952,506.46997,108.18824,-80.84771,-33.55154,-11.862509,0.3821376,-11.865863,-2.915622,3.6505005,0.039358195,0.5329455,1.2938102,0.84179175,-0.37680602,0.3217176,0.0939984,0.12174229,-0.1519934,1,0.0
289,290,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_AV_2.wav,1,54100.445,-5369.485,-2389.152,250.99158,-484.46878,54.123676,-13.022122,-7.4519625,-6.8364277,-10.943878,0.09505118,1.1189011,-0.10429874,0.43674013,-0.067770384,0.096418425,0.8772836,0.1922052,-0.5794142,0.18281727,1,0.0
290,291,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_PV_1.wav,1,46.539337,-895.36487,64.68474,101.71014,-102.96872,-30.032732,-7.5747643,2.7664862,-7.738669,-0.35462853,-7.792915,0.5367058,1.291872,1.3442197,0.91606414,0.2123032,-0.50227994,-0.14365421,0.30084804,-0.23331192,1,0.0
291,292,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_PV_2.wav,1,-8641.906,-441.20654,94.752365,59.743362,-30.754818,-29.589518,-1.7108881,2.8010135,-9.943403,-0.4397476,5.073092,0.8413324,0.29370713,0.90593535,-0.17470683,0.67964643,-0.19138096,-0.34351435,-0.60268015,0.74358135,1,1.0
292,293,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_TV.wav,1,-8367.858,-396.79858,134.8122,54.69685,-27.15127,-27.255417,-1.7045205,2.0317342,-14.318753,-1.4641702,3.1239278,1.5184692,-0.7334201,1.2253386,0.6377339,-1.2248636,1.6465229,0.4378775,0.31830207,0.70234984,1,1.0
293,294,/content/drive/MyDrive/ReCirCor/training_data/training_data/49748_MV.wav,1,-8805.248,-401.21832,108.651344,60.56125,-31.697407,-28.714827,-4.235476,0.10295034,-13.066082,-2.7264981,-0.17527409,-0.49119732,1.7378039,-0.31385696,0.04318483,0.95489377,-0.16409165,-0.32517007,0.15997228,0.8312258,1,1.0
294,295,/content/drive/MyDrive/ReCirCor/training_data/training_data/49751_AV.wav,1,-8958.409,-389.75232,95.56393,62.10498,-30.683817,-29.82216,-3.5190427,-0.59133506,-4.074743,-1.6382178,-6.6586905,-0.3969405,0.97004044,-0.528066,-0.97163653,-0.43326026,-0.3581649,0.0663027,-0.049640562,0.37452665,1,1.0
295,296,/content/drive/MyDrive/ReCirCor/training_data/training_data/49751_PV.wav,1,-7897.569,-404.21774,137.18115,59.39107,-39.40219,-31.025484,-4.457052,-0.23242383,-8.251753,-2.352888,-4.314402,-0.3322195,0.68817276,0.2531642,1.1654961,-0.914313,-0.4255901,0.30410346,-0.44155613,-0.25638065,1,1.0
296,297,/content/drive/MyDrive/ReCirCor/training_data/training_data/49751_TV.wav,1,-7453.93,546.4159,-167.68271,217.6776,14.46607,7.4180813,-9.531051,0.87532794,-12.711105,-0.67626584,1.7526093,-0.21147841,1.2721645,-0.5731939,-1.2013692,-0.7925919,-0.2399426,-0.4739088,0.2818394,-0.17425255,1,0.0
297,298,/content/drive/MyDrive/ReCirCor/training_data/training_data/49751_MV.wav,1,-9048.636,-409.97076,80.0355,62.160503,-31.033163,-30.00848,-3.7376008,0.32811633,-12.43494,-2.5155425,6.3110833,-0.4980243,1.7495482,0.24297473,1.3919661,-0.71230084,-1.2447021,-1.0019838,0.1210996,0.41753158,1,1.0
298,299,/content/drive/MyDrive/ReCirCor/training_data/training_data/49754_AV.wav,1,-5760.9624,512.70575,-319.6132,3.7847576,-16.171707,8.583691,-1.8834225,-3.60014,5.137114,-0.58211285,-7.1559205,-0.20552267,0.8848082,1.2374586,-1.2895337,-0.10822124,-0.9779,-0.5043998,0.26002187,0.0167432,1,1.0
299,300,/content/drive/MyDrive/ReCirCor/training_data/training_data/49754_PV.wav,1,-5685.106,-260.76147,31.976807,-134.41574,20.239729,52.838905,2.066718,-4.583701,-8.100787,-1.8258787,-0.008568991,-0.17697318,0.6495635,1.1870631,-1.0068572,0.18107262,-0.45306593,0.061773326,0.003058173,0.5082516,1,1.0
300,301,/content/drive/MyDrive/ReCirCor/training_data/training_data/49754_TV.wav,1,-2857.2158,953.40955,89.93111,-68.30258,-22.379892,6.6639004,-4.2762837,-3.2743964,-3.0657666,-1.0767691,-4.176024,-0.23673236,0.9337595,1.0516084,-0.21449167,1.1191436,-0.15830535,0.11934655,-0.035445508,0.36502993,1,1.0
301,302,/content/drive/MyDrive/ReCirCor/training_data/training_data/49754_MV.wav,1,41231.84,1232.0874,1155.9995,64.17475,-352.8968,23.815994,-43.594986,-7.8555083,-1.5840205,-6.4973364,-0.5866211,-0.054922577,0.40378028,0.87340295,1.172514,-0.622296,-0.8069528,0.5571438,0.08415033,-0.55021536,1,0.0
302,303,/content/drive/MyDrive/ReCirCor/training_data/training_data/49776_AV.wav,1,1261.5398,606.75714,-195.49007,85.42814,-47.32324,23.21955,-15.014027,-2.8973134,-1.2053412,-1.89448,0.9811103,-0.08900598,0.46368796,-0.37660176,-0.11117763,0.59376997,-0.18769485,0.35681453,-0.77396995,0.45545417,0,0.0
303,304,/content/drive/MyDrive/ReCirCor/training_data/training_data/49776_MV.wav,1,-6503.3364,-626.04767,-122.913574,49.32061,-7.9424567,-4.780426,-5.7710114,-0.73939735,-0.18619233,-1.5311952,-2.47894,0.013086297,0.78691894,-0.26526213,-0.8204741,0.29657704,-0.152938,-0.0593833,-0.5201433,-0.3531686,0,0.0
304,305,/content/drive/MyDrive/ReCirCor/training_data/training_data/49808_PV.wav,1,-8647.439,-377.90793,119.3941,65.320755,-36.67883,-32.315002,-4.3877296,-0.024147918,-11.058261,-2.5588305,0.5584607,-0.41591012,0.7348586,-0.6475985,1.140373,-0.9607539,-0.17193934,0.108587615,-0.05869533,0.4870087,0,1.0
305,306,/content/drive/MyDrive/ReCirCor/training_data/training_data/49808_TV.wav,1,-7716.79,-623.9387,-45.016678,67.237015,-46.0184,-29.646036,-4.712131,-0.020694152,-13.351331,-3.0218918,3.1019745,-0.24230586,0.22716989,-0.90533334,-0.46775994,-0.34735408,0.93689173,0.44723693,0.4704983,0.48789477,0,0.0
306,307,/content/drive/MyDrive/ReCirCor/training_data/training_data/49808_MV.wav,1,-7373.0347,-277.85266,124.81268,85.873856,-37.972492,-25.063623,-6.276161,-0.5762496,-6.3204503,-2.067604,-4.9040575,-0.42666662,1.6944529,-0.055793818,-1.158801,-0.3147423,-0.80787265,-0.21788597,0.7646153,0.07171668,0,0.0
307,308,/content/drive/MyDrive/ReCirCor/training_data/training_data/49821_AV.wav,1,-8154.4727,-357.08762,189.86794,67.029144,-34.509205,-31.10377,-5.5737534,-1.5780106,19.92358,1.8235291,-3.851647,0.22310951,-0.06316934,0.2260547,-0.92495096,-0.2881505,0.22511874,-1.1320163,-0.7273335,-0.48450285,1,0.0
308,309,/content/drive/MyDrive/ReCirCor/training_data/training_data/49821_PV.wav,1,-7978.727,-492.9277,40.84714,69.991486,-39.35575,-28.105042,-4.957655,-0.2483178,-9.032767,-2.314954,0.2890041,-0.3551841,0.926175,-0.15827341,-0.81963354,0.21129519,-0.18756612,0.8028396,0.07656722,-0.2129168,1,1.0
309,310,/content/drive/MyDrive/ReCirCor/training_data/training_data/49821_TV.wav,1,-7660.1377,-334.41846,92.72849,27.011412,47.1582,4.555117,-7.2354956,1.0138185,-11.344688,-3.2622287,5.922732,-0.10174131,0.77879274,0.017283527,-0.5800593,0.40776753,0.38330433,0.31162313,-0.18935338,-0.22498678,1,1.0
310,311,/content/drive/MyDrive/ReCirCor/training_data/training_data/49821_MV.wav,1,4105.213,-826.8554,132.19101,-24.304237,-171.46819,-47.045544,-11.110653,-1.9930398,0.67783093,-1.8115416,-1.430801,-0.08702684,1.08519,0.2743276,-1.1739906,0.03462323,-0.31424442,-0.11518329,-0.009863136,-1.0072484,1,0.0
311,312,/content/drive/MyDrive/ReCirCor/training_data/training_data/49823_PV.wav,1,-7991.336,-259.69113,92.99004,50.280262,-11.715676,-18.623365,0.39192665,2.7316089,-14.69335,-0.7246551,2.2607064,0.564733,-0.2925341,1.5003862,-0.12631,0.3552667,0.9829798,-0.019583412,-0.19875653,0.60063374,1,1.0
312,313,/content/drive/MyDrive/ReCirCor/training_data/training_data/49823_TV.wav,1,-3815.2231,-930.0249,-206.17778,82.982765,-78.09874,-25.990147,-6.9346952,-0.4824626,-9.963973,-2.8545244,-10.992471,-0.01836183,0.11803685,0.5287986,0.6044995,-0.54005575,0.7497283,-0.018840382,1.13242695e-05,0.13298646,1,0.0
313,314,/content/drive/MyDrive/ReCirCor/training_data/training_data/49823_MV.wav,1,-8774.4795,-238.18184,130.5162,9.603522,15.8407135,-2.9077897,-2.175104,-0.91186064,-10.128548,-2.3645022,-7.9004674,-0.31088173,0.853318,-0.12532626,-1.3542546,-0.8911911,-0.3901284,0.06748313,-0.16184086,-0.007284106,1,1.0
314,315,/content/drive/MyDrive/ReCirCor/training_data/training_data/49824_AV.wav,1,-4144.5557,106.923706,82.265396,-28.017334,8.07889,7.395798,8.131654,6.134847,-13.67744,2.4248114,0.80492604,2.3663316,-1.2182794,4.3301067,0.5643793,-1.0481234,1.2279669,0.71145153,0.94803745,0.16136898,1,1.0
315,316,/content/drive/MyDrive/ReCirCor/training_data/training_data/49824_PV.wav,1,-1945.3513,886.678,-6.600414,-56.61041,68.89975,33.537643,31.590576,27.170006,-14.686243,23.534857,2.535026,6.31125,-1.4711037,4.3891845,-1.8751019,-0.8162005,1.5205061,0.7808195,1.067965,0.37699282,1,1.0
316,317,/content/drive/MyDrive/ReCirCor/training_data/training_data/49824_MV.wav,1,21879.469,-1029.843,-1309.0586,-465.72516,-125.05334,28.832506,83.18743,45.990715,-10.007791,25.797482,1.6944929,7.763878,-0.22520809,3.1463723,-1.52755,-0.50979507,0.19879006,0.26620892,0.71667445,0.12241074,1,1.0
317,318,/content/drive/MyDrive/ReCirCor/training_data/training_data/49829_AV.wav,1,23756.506,1212.9147,-934.0268,479.92685,-147.47905,109.14687,-38.66953,-8.013018,-5.224178,-4.405671,1.7638984,-0.41854098,0.7240395,-0.937535,0.09671883,0.6710241,0.52009714,0.32238877,-0.4045051,-0.030607197,0,0.0
318,319,/content/drive/MyDrive/ReCirCor/training_data/training_data/49829_PV.wav,1,115761.71,-2636.8467,-5556.754,-1444.6045,-897.5408,225.62575,-38.469105,-38.238724,-0.3328482,-16.731659,-0.049082406,0.7908159,-0.20096932,-2.289974,0.4879778,0.002707008,-0.1598632,0.94748497,-0.7248082,0.00010393135,0,0.0
319,320,/content/drive/MyDrive/ReCirCor/training_data/training_data/49829_TV.wav,1,24291.928,2556.7869,2046.8428,-37.812008,-110.25447,76.63241,-33.595665,-8.326689,-2.7528956,-4.1817718,0.4965665,-0.41172233,0.42652023,-1.4027159,0.21782957,0.7219123,0.16838187,0.6902084,-0.51006484,0.047517065,0,0.0
320,321,/content/drive/MyDrive/ReCirCor/training_data/training_data/49829_MV.wav,1,21037.86,-1156.7023,-457.6443,98.058304,-138.15776,83.38726,-23.181496,-8.893088,1.8769594,-3.9454195,0.8219096,-0.3151988,0.4322579,-1.3169981,0.19985344,0.631293,0.14830506,0.34658384,-0.5074868,0.11663436,0,0.0
321,322,/content/drive/MyDrive/ReCirCor/training_data/training_data/49832_AV.wav,1,-1499.7914,-2052.434,-834.8706,-22.02057,449.97552,-401.42612,297.69794,-103.19466,-23.693304,58.392952,-0.36351803,-4.405168,-0.3204013,-0.6939125,-0.09614532,0.46389687,0.6795127,-0.62051326,-1.3423805,-0.49607715,0,1.0
322,323,/content/drive/MyDrive/ReCirCor/training_data/training_data/49832_MV.wav,1,-2491.6128,489.42737,345.46265,-151.60431,55.571793,53.055935,11.791344,-6.9227276,-5.4131303,0.099204056,-1.4084078,-0.07407696,0.6572556,-0.30547324,-0.004282106,0.87932104,0.5466959,0.07917829,-0.4463219,-0.08176192,0,1.0
323,324,/content/drive/MyDrive/ReCirCor/training_data/training_data/49838_MV.wav,1,18427.766,-2843.12,-1283.5798,100.22242,-315.6693,-40.73183,-20.674946,-2.8537169,-5.427213,-5.8007135,-7.6854014,0.2251311,0.8210908,1.005854,-0.02214395,1.1132172,0.044362932,-0.022456568,-0.13348067,0.18259609,1,0.0
324,325,/content/drive/MyDrive/ReCirCor/training_data/training_data/49839_AV.wav,1,-8467.599,-433.9921,91.47521,50.16582,-31.814203,-28.141249,-3.5915813,-0.42658567,-5.2126164,-1.6594648,-1.8726345,-0.14118586,0.33528098,-0.4401839,-0.75489837,-0.103796504,0.22644068,0.73786074,-0.5168275,0.3762004,0,1.0
325,326,/content/drive/MyDrive/ReCirCor/training_data/training_data/49839_PV.wav,1,-8613.373,-397.6318,88.86126,35.846092,-27.288033,-27.052235,-2.2516174,0.10469051,-11.4175205,-2.2928202,-4.838085,-0.15878637,-0.15754841,-0.526778,-1.3259305,-1.1527653,0.3440333,0.48599863,-0.35481313,0.051070478,0,1.0
326,327,/content/drive/MyDrive/ReCirCor/training_data/training_data/49839_TV.wav,1,-5587.24,-196.20677,145.28595,29.10228,-17.407286,3.0260065,-3.8671653,-0.16010457,-13.075907,-2.4152727,0.862631,-0.19334665,0.5240356,0.14872535,-1.0875821,-0.43719083,0.26500228,0.34851918,0.14671884,-0.04211683,0,1.0
327,328,/content/drive/MyDrive/ReCirCor/training_data/training_data/49839_MV.wav,1,8882.6455,878.1508,-223.19495,303.6259,-90.51381,43.006855,-27.781643,-3.8878274,-3.0488372,-3.2012372,-6.076645,-0.3610499,0.6199028,-0.091850296,1.0597169,-1.1096559,0.47023383,-0.42634296,-0.1054019,-0.4318747,0,0.0
328,329,/content/drive/MyDrive/ReCirCor/training_data/training_data/49842_AV.wav,1,-6102.4116,872.2516,521.1232,57.307716,8.434061,4.627291,-6.192643,-4.554429,16.57979,1.088502,-14.15288,-0.23848547,0.18019311,-1.0413009,-0.06864018,0.56745887,0.3239875,0.83393145,-0.29601616,0.34942415,0,1.0
329,330,/content/drive/MyDrive/ReCirCor/training_data/training_data/49842_PV.wav,1,-6620.9355,369.47995,-206.51273,90.545105,10.56407,17.98131,-4.874559,-2.8227444,11.662636,0.33558464,-2.7951639,-0.07451441,0.120847225,-0.9365114,0.025390482,0.73502934,0.66071296,0.17356546,-0.31885594,-0.09806753,0,1.0
330,331,/content/drive/MyDrive/ReCirCor/training_data/training_data/49842_TV.wav,1,-8145.462,-316.30328,113.51405,81.98682,-34.392365,-31.16513,-4.917612,-3.5230145,33.0796,2.7467198,-0.42810744,0.3791754,-0.11835166,-0.20993017,0.016153187,1.1865641,0.6103123,0.5663026,0.12598187,-0.1389992,0,0.0
331,332,/content/drive/MyDrive/ReCirCor/training_data/training_data/49842_MV.wav,1,-8979.315,-426.3284,89.93002,63.953228,-31.940184,-29.906631,-4.178313,-6.830671,68.676414,6.9195595,3.0932693,0.4176324,-1.4868952,0.31441647,-0.2693091,0.7684181,0.7601677,0.11179241,-0.052092087,0.037070762,0,0.0
332,333,/content/drive/MyDrive/ReCirCor/training_data/training_data/49850_AV.wav,1,-7633.024,299.25082,52.22703,75.31739,-26.382057,-19.494053,-6.5260267,-2.8993413,15.489528,0.67275614,12.052189,-0.2605162,0.93152404,0.3562039,0.6024268,0.13749972,0.4880801,-0.7535731,0.13326228,0.3480041,1,1.0
333,334,/content/drive/MyDrive/ReCirCor/training_data/training_data/49850_MV.wav,1,-8416.539,-55.210785,107.40139,10.11859,-23.312288,-17.2629,-2.7696064,-2.5409122,8.834994,-0.15083283,-9.1957,-0.35729095,1.1045098,0.25708595,1.0237664,-0.53283143,-0.45172852,-0.7042576,0.28716165,0.43590778,1,1.0
334,335,/content/drive/MyDrive/ReCirCor/training_data/training_data/49853_AV.wav,1,-5932.3545,326.1836,760.41693,-199.2273,-65.17477,-50.177753,-1.5645902,-1.8123659,0.8562591,-1.5351477,-7.1227865,-0.15856655,0.13302122,-0.42195633,0.21143302,-0.019981487,0.38647,0.55874723,-0.39481977,0.6984018,0,1.0
335,336,/content/drive/MyDrive/ReCirCor/training_data/training_data/49853_PV.wav,1,-8294.929,-349.9775,155.71445,59.81649,-31.82059,-28.056114,-3.9671164,0.6343412,-14.35535,-2.6064763,0.49364546,0.6073703,-1.454545,1.0495746,0.8316425,-1.6205274,2.4681702,1.110639,1.310123,0.2071696,0,1.0
336,337,/content/drive/MyDrive/ReCirCor/training_data/training_data/49853_TV.wav,1,-8932.577,-470.7308,72.18471,64.97189,-31.726416,-31.34549,-3.0891314,0.07131081,-13.667144,-2.737554,-1.858854,-0.09221938,-0.13909826,-0.2985864,0.87094724,-0.7209355,0.9575109,0.8249207,0.16146277,0.5806529,0,1.0
337,338,/content/drive/MyDrive/ReCirCor/training_data/training_data/49853_MV.wav,1,-8541.691,-415.1815,72.63229,41.632755,-34.822876,-29.350136,-3.4865167,0.4196025,-11.771371,-2.166638,0.7067558,0.01591808,0.23383786,-0.52388906,-1.1453154,-0.7580321,-0.54639673,0.7693958,-0.18543719,0.55601275,0,1.0
338,339,/content/drive/MyDrive/ReCirCor/training_data/training_data/49854_AV.wav,1,37871.367,-658.9355,259.96048,428.93738,-437.1595,-48.243053,-52.784466,-4.642309,-2.3025503,-6.9115853,-0.12153871,-0.15076813,0.5901026,-0.40388957,-1.0837616,-0.83840495,-0.49804902,0.5854664,0.26017526,-0.32658967,0,0.0
339,340,/content/drive/MyDrive/ReCirCor/training_data/training_data/49854_PV.wav,1,-6106.005,-205.6411,524.9154,0.119254045,-48.851883,-35.18974,-5.379704,-1.9210321,7.24417,-0.6372115,1.8632832,-0.20446439,0.621256,0.025651855,0.8582167,-0.13158591,-0.5221507,0.6763961,-0.2280974,0.39427263,0,1.0
340,341,/content/drive/MyDrive/ReCirCor/training_data/training_data/49854_TV.wav,1,-6347.0776,2448.0066,-162.09514,256.5725,17.142845,11.113356,-16.635296,-1.0153337,-12.091548,-2.1414344,5.475996,-0.52435243,0.7660241,-0.5240493,-0.49479964,0.15774094,0.3244562,-0.30082825,0.20423979,0.3634306,0,1.0
341,342,/content/drive/MyDrive/ReCirCor/training_data/training_data/49854_MV.wav,1,-9053.224,-449.83014,88.595276,61.381985,-31.480886,-30.36024,-3.8807843,0.2720815,-13.9767275,-2.8723276,2.6191027,-0.5015633,1.6824648,-0.35146543,-1.0903233,-0.3661876,-0.8177299,0.42149162,0.66533554,0.17896527,0,1.0
342,343,/content/drive/MyDrive/ReCirCor/training_data/training_data/49873_AV.wav,1,106753.22,-20865.32,-9044.322,-3227.269,559.7941,1341.501,216.4726,-120.21139,-8.440318,10.177164,1.4464242,3.161776,-1.2108014,1.3770967,-0.7666078,-0.62600666,0.19162329,0.15219301,-0.0016392536,-0.24005431,0,0.0
343,344,/content/drive/MyDrive/ReCirCor/training_data/training_data/49873_MV.wav,1,78025.086,327.28262,-8764.581,-912.1529,-422.12088,426.9097,270.1935,120.9915,12.435131,-32.56942,-0.37422255,3.1338658,-0.99562055,2.8811855,0.58392084,-0.76121175,0.38241136,0.32483843,0.23296432,0.035816845,0,0.0
344,345,/content/drive/MyDrive/ReCirCor/training_data/training_data/49876_AV.wav,1,-9081.292,-443.56787,98.391014,67.76606,-33.315746,-31.26947,-4.3049045,0.2519178,-13.947764,-2.9066439,0.87814206,-0.42277038,0.88765,-0.3543006,0.98088205,-0.49592006,0.13818634,0.22982913,0.21203642,0.9898974,0,1.0
345,346,/content/drive/MyDrive/ReCirCor/training_data/training_data/49876_PV.wav,1,-9079.415,-425.6374,100.85025,58.48354,-31.750198,-30.242163,-3.9249237,0.11623056,-13.116885,-2.8053164,0.11094292,-0.49206784,1.2474618,-0.25911796,1.2034091,-0.7674633,-0.07577386,0.97821033,0.15279669,-0.13153714,0,1.0
