,Input,Wav filename,flag value,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,Labels
399,400,/content/drive/MyDrive/ReCirCor/training_data/training_data/50026_MV.wav,1,-0.072740786,-0.076959826,-0.28583306,-0.25055513,-0.37622592,0.110247135,0.06686902,0.11664207,0.120709985,0.04914273,-0.062385064,-0.17526023,-0.012650975,-0.021048699,-0.09911427,-0.08370687,-0.027640076,-0.080447614,-0.032385524,0.0077220034,0
676,677,/content/drive/MyDrive/ReCirCor/training_data/training_data/50233_MV.wav,1,1.4991676,-0.5606695,-0.22924666,-0.039569367,-0.19961916,-0.37935662,0.028202059,-0.3426272,-0.025118407,-0.3665291,0.12415051,0.12948479,0.16504264,-0.18719989,-0.14641517,-0.08495444,-0.017515305,0.011177407,0.05972745,-0.07760461,1
297,298,/content/drive/MyDrive/ReCirCor/training_data/training_data/49959_MV.wav,1,0.36986038,-0.15753925,0.3020684,0.10305885,0.05134085,0.09406052,-0.028744692,0.1534831,-0.5323668,-0.029402839,-0.008093354,0.08346569,-0.076982334,-0.009482417,0.08700142,-0.11266058,0.048906952,0.06330566,0.05723686,-0.0054441956,0
142,143,/content/drive/MyDrive/ReCirCor/training_data/training_data/49610_TV.wav,1,-0.11027239,0.06734965,-0.34776098,0.21852311,0.3720935,-0.07677645,0.2809521,-0.03155153,-0.021644335,-0.02961701,-0.089993775,-0.108153895,-0.04887259,0.00947476,-0.032034643,-0.0075410036,-0.095487595,0.07559661,-0.10182591,0.058976628,0
874,875,/content/drive/MyDrive/ReCirCor/training_data/training_data/50343_PV.wav,1,-0.16054684,0.046218127,-0.454827,0.15500116,0.53034294,0.118813455,0.014651089,-0.07153772,-0.028726714,0.06393778,-0.011277452,-0.07657615,-0.098141044,0.054236963,-0.052265916,-0.03743361,0.03555029,0.11779939,0.07005096,-0.0055383956,0
766,767,/content/drive/MyDrive/ReCirCor/training_data/training_data/50284_PV.wav,1,-0.4148241,0.113148764,-0.44380417,0.084501,-0.22428639,0.2934072,0.18083489,-0.103824146,-0.05530631,0.14921273,0.034141533,0.06017383,0.081998825,0.04412273,-0.03962687,0.011779841,0.032184854,-0.06253616,-0.049940307,-0.043312777,0
34,35,/content/drive/MyDrive/ReCirCor/training_data/training_data/14998_MV.wav,1,0.36083645,-0.26064488,0.4516625,-0.32869762,-0.10388697,-0.3558382,-0.032089543,0.2390268,-0.0335042,0.008695566,-0.07732504,-0.088278756,-0.0228313,-0.04459564,-0.18045239,-0.073756196,-0.060706005,0.0646756,-0.0534525,-0.049826942,0
543,544,/content/drive/MyDrive/ReCirCor/training_data/training_data/50122_TV.wav,1,-0.5234068,0.108655915,-0.4587644,-0.076917805,-0.36016545,0.061848044,0.22172505,0.030294314,-0.004526387,0.1559175,0.05750093,0.17089544,-0.13000304,-0.09613751,0.15443146,0.07486554,-0.03566485,-0.03578653,0.16545995,0.04092879,0
72,73,/content/drive/MyDrive/ReCirCor/training_data/training_data/39403_MV.wav,1,0.15876229,-0.10590019,-0.10751713,0.025546411,0.30201787,-0.1068764,0.07900829,-0.2024296,-0.058592405,-0.1329135,-0.08504114,-0.10456541,0.12417079,0.10752053,0.10030377,-0.04627888,0.06020759,-0.047703806,-0.03631652,0.08687178,0
136,137,/content/drive/MyDrive/ReCirCor/training_data/training_data/49595_AV.wav,1,0.9733645,-0.49627587,-0.030955369,-0.3109531,-0.2674016,-0.09350667,-0.57865155,-0.073978685,-0.33302,0.12276698,0.1466208,0.04552159,0.3210827,0.08434448,0.2823153,-0.07698984,0.09129966,-0.060796726,0.12289256,-0.12922104,1
787,788,/content/drive/MyDrive/ReCirCor/training_data/training_data/50297_TV.wav,1,-0.24830018,0.14818297,0.27930492,0.26335198,-0.093337744,-0.05911762,0.113833316,-0.04567225,-0.096800365,-0.0383633,0.10297806,0.09937435,-0.0065184906,-0.041153338,0.13277556,-0.013374474,-0.18719947,-0.010188413,-0.03615478,0.17091931,0
36,37,/content/drive/MyDrive/ReCirCor/training_data/training_data/23625_PV.wav,1,-0.23420015,-0.028987542,-0.38895476,-0.2482311,-0.39448458,0.1044676,-0.025142081,0.116246894,0.03576897,0.101543956,-0.10581176,-0.016836124,-0.16132216,-0.11421376,0.0020658933,-0.046400927,0.005561473,-0.041249588,0.0020263891,0.090292946,0
391,392,/content/drive/MyDrive/ReCirCor/training_data/training_data/50017_MV.wav,1,-0.53348523,0.11407748,-0.11284816,-0.10622548,0.22874658,-0.21801111,0.032072533,0.15150246,0.063211575,0.053107698,-0.049431827,-0.13621594,-0.050009113,-0.14590305,0.0724355,0.08376419,-0.048319615,-0.0136235645,-0.062065776,0.0304097,0
542,543,/content/drive/MyDrive/ReCirCor/training_data/training_data/50122_PV.wav,1,-0.35577178,0.099736795,-0.4952692,0.086356886,0.4043656,-0.1451556,0.23998615,-0.053062122,0.061914224,0.03940649,0.13459302,0.04122271,-0.16221766,-0.06010626,0.18530858,0.013331488,0.019255107,-0.053119887,0.16173351,-0.11032934,0
606,607,/content/drive/MyDrive/ReCirCor/training_data/training_data/50166_MV.wav,1,-0.02780593,-0.089722045,0.38802877,-0.254585,-0.3063664,-0.3865021,-0.02170019,0.20613351,0.057195954,-0.057896942,-0.063188724,0.07794429,-0.019741215,0.13517307,0.12199012,0.009708762,-0.09748012,-0.02581009,-0.010172007,-0.06398931,0
958,959,/content/drive/MyDrive/ReCirCor/training_data/training_data/50641_MV.wav,1,-0.34546915,0.012544754,0.43971062,-0.16581413,0.055523224,-0.085447505,-0.251327,0.19348346,-0.23450682,0.08619738,-0.28216586,0.05921079,0.19115269,-0.1309106,-0.06003442,0.12270422,0.06738348,-0.036647663,-0.01191583,-0.03528658,0
227,228,/content/drive/MyDrive/ReCirCor/training_data/training_data/49808_PV.wav,1,-0.2853531,0.08065596,-0.36074364,0.10178461,-0.3037344,0.031096682,0.26866588,-0.05568711,-0.020574152,0.1601334,0.133088,0.08362392,-0.102596655,0.20053262,-0.052948806,0.0056803557,0.06012057,-0.001984793,-0.023471557,0.001505713,0
479,480,/content/drive/MyDrive/ReCirCor/training_data/training_data/50085_PV.wav,1,-0.23458654,0.07234812,0.009241927,0.115193285,-0.0588425,-0.09452623,0.08727202,-0.044593126,-0.12768076,0.13031678,0.31773928,-0.0153895095,-0.14132014,0.00787352,0.09755964,0.017842641,-0.19069259,-0.013958096,0.08683216,-0.006455284,0
185,186,/content/drive/MyDrive/ReCirCor/training_data/training_data/49687_MV.wav,1,-0.6763135,0.20808753,0.1281968,0.04982323,-0.044904087,0.3184773,0.0029448331,-0.07913035,-0.033676725,-0.1509256,-0.4428513,0.069507666,0.14491469,-0.10076956,0.046623483,0.09774364,0.074158594,0.11710651,0.05425048,-0.01914785,0
655,656,/content/drive/MyDrive/ReCirCor/training_data/training_data/50225_AV.wav,1,-1.0531747,0.30233485,-0.109529935,-0.15152416,-0.251787,0.6762446,-0.17452176,0.3100668,0.3973566,-0.3393456,-0.17815045,0.22646493,0.21216993,0.1478426,-0.34339023,0.04428373,-0.107657105,0.20306887,0.104961954,-0.10601643,0
625,626,/content/drive/MyDrive/ReCirCor/training_data/training_data/50209_MV.wav,1,0.0055366154,0.005578446,-0.38954318,0.14044625,-0.22658697,0.26686072,-0.15758193,-0.19060451,-0.0732826,0.17989707,0.16835986,0.029373772,-0.1284072,0.0041056396,0.103350565,-0.053782072,0.09050049,-0.017828306,0.09180224,-0.15665102,1
160,161,/content/drive/MyDrive/ReCirCor/training_data/training_data/49641_AV.wav,1,-0.12595223,-0.07553231,-0.09651063,-0.15408607,-0.20920713,0.08296067,-0.021910297,-0.04923854,-0.18308683,0.09032967,-0.09210226,-0.023525437,-0.007951052,-0.0015255706,0.0003351193,-0.02687707,0.042489026,-0.053244248,0.06938015,0.060324725,0
852,853,/content/drive/MyDrive/ReCirCor/training_data/training_data/50332_MV.wav,1,1.2942233,-0.61027735,-0.19293469,-0.2609723,0.42256618,0.14350842,-0.508794,-0.20207605,-0.04342703,-0.040290248,-0.13345319,0.00896998,-0.2478904,0.019474143,-0.20265155,0.17625333,0.13446279,-0.28716284,0.022114169,-0.06771762,1
38,39,/content/drive/MyDrive/ReCirCor/training_data/training_data/23625_MV.wav,1,-0.52058274,0.13702893,-0.3667141,0.0061271223,0.2685652,-0.30119812,0.12705089,0.039185043,0.0819057,0.15322542,-0.17394139,0.51611185,-0.07303769,-0.089357495,0.11369258,0.020965675,-0.082576826,-0.16651574,-0.21361095,-0.08849924,0
954,955,/content/drive/MyDrive/ReCirCor/training_data/training_data/50639_PV.wav,1,-0.61360013,0.14527908,-0.4144792,-0.14358778,-0.44206673,-0.003601882,0.29475507,-0.010495445,0.24191028,-0.0010264327,0.1088305,-0.20250541,-0.16333516,0.06490976,0.07886933,0.13499314,0.17211612,0.1797537,0.112256326,0.026546447,0
870,871,/content/drive/MyDrive/ReCirCor/training_data/training_data/50341_MV.wav,1,1.0630994,-0.4704903,-0.14674644,-0.21378094,0.24356969,-0.13138273,-0.24701335,-0.0843,0.061888296,-0.122735225,-0.03777686,-0.15997824,0.010691075,0.03798355,-0.050061986,-0.1661617,-0.013022445,0.03029496,-0.0261647,0.13302153,0
951,952,/content/drive/MyDrive/ReCirCor/training_data/training_data/50635_PV.wav,1,-0.29126236,0.07385773,-0.4130732,-0.0954142,-0.29143655,0.3240425,-0.00059264846,-0.047913294,0.0461074,-0.01641927,-0.108265154,-0.012651165,-0.023804313,-0.06985753,0.056361865,-0.06559736,-0.09670723,-0.10474594,-0.062833086,-0.025699757,0
807,808,/content/drive/MyDrive/ReCirCor/training_data/training_data/50312_PV.wav,1,0.15173137,-0.15761954,-0.3380985,-0.110333465,0.53688264,0.1524492,-0.17701206,-0.08359221,-0.0501946,0.05312986,-0.1643632,-0.21881372,-0.15024905,-0.03483777,-0.0028873202,0.06272665,-0.01480154,-0.124748625,0.09953925,0.07051702,0
122,123,/content/drive/MyDrive/ReCirCor/training_data/training_data/49572_TV.wav,1,-0.40117973,0.09003671,-0.04832683,-0.04680575,-0.19538938,-0.12885483,0.023053791,0.022171404,0.010560472,0.059318718,0.2297728,-0.060906652,-0.07326561,-0.12641722,0.09614073,-0.014447314,0.030914754,-0.027812034,-0.005689846,0.104356565,1
135,136,/content/drive/MyDrive/ReCirCor/training_data/training_data/49585_MV.wav,1,-0.47188866,0.15261286,0.44123083,0.0958342,-0.03760814,0.021511478,-0.037584852,0.123340316,-0.11799768,0.087205224,0.17656939,-0.0396814,-0.11080144,0.09240921,-0.16474007,0.05740287,-0.056371775,0.075388744,0.0063647726,-0.0136949355,0
290,291,/content/drive/MyDrive/ReCirCor/training_data/training_data/49946_MV.wav,1,-0.66532934,0.1856795,0.38981512,-0.00023228159,0.050152782,0.01964629,-0.14534001,0.04921549,0.04083613,-0.14673385,0.34434083,0.0152313,0.33668175,-0.13594696,-0.07658556,-0.023157137,-0.033467334,-0.13684784,-0.09253616,-0.011230334,0
984,985,/content/drive/MyDrive/ReCirCor/training_data/training_data/50656_AV.wav,1,0.054947432,-0.17968203,0.3383708,-0.41202277,0.013186494,-0.1939943,-0.45745483,0.20669013,0.049084716,-0.183305,-0.14420013,-0.22570351,0.04270147,-0.07443009,0.060233604,-0.033123165,0.118224524,-0.08745029,0.026359713,0.040701114,1
994,995,/content/drive/MyDrive/ReCirCor/training_data/training_data/50658_PV.wav,1,-0.13849871,0.05542301,0.5017429,0.134015,0.04141032,0.042952377,-0.043345425,-0.08401361,-0.12654604,-0.029619046,-0.12447739,-0.054128084,-0.20376872,-0.017578296,0.014978318,-0.026523078,0.023949007,-0.021408577,0.0002708153,-0.0062634097,0
167,168,/content/drive/MyDrive/ReCirCor/training_data/training_data/49653_MV.wav,1,-0.38993117,0.07667172,0.31124866,0.02917764,0.16609876,-0.043977387,-0.026249636,0.025166528,-0.25513434,0.07524088,-0.26433352,0.10319315,0.054687053,-0.05528833,-0.073714525,0.061203074,-0.049129203,-0.07240818,0.02858218,-0.06716377,0
58,59,/content/drive/MyDrive/ReCirCor/training_data/training_data/33151_MV.wav,1,-0.09727913,-0.06849657,-0.4193858,-0.23195672,0.2645922,-0.30677834,0.0055886297,0.119434,0.23173378,-0.08869658,0.05268339,-0.06622531,-0.049811974,-0.03141843,0.061686978,-0.04564983,-0.17281449,-0.13837622,0.096579336,-0.016831648,1
861,862,/content/drive/MyDrive/ReCirCor/training_data/training_data/50336_MV.wav,1,-0.79316694,0.3019615,0.18619812,0.18205424,0.28900582,0.2954935,-0.09921382,0.005320591,0.15163422,-0.29682255,-0.051187355,0.23141752,0.24743466,-0.07885168,0.0064621572,-0.012571766,-0.052914187,0.04184295,0.02760141,0.041586086,0
817,818,/content/drive/MyDrive/ReCirCor/training_data/training_data/50317_PV.wav,1,-0.62585396,0.22407082,0.22956765,0.16455433,-0.050530314,0.51465964,-0.32053512,-0.12670821,0.071300045,-0.17310095,0.35148218,0.1253026,0.38331097,0.008857596,-0.16360141,-0.07643922,0.13734598,0.08382867,0.08232273,-0.0030228829,0
87,88,/content/drive/MyDrive/ReCirCor/training_data/training_data/43852_TV.wav,1,-0.11956849,-0.15183319,-0.3311641,-0.4772682,-0.5204075,-0.08922702,-0.14592028,0.24821764,0.12754561,0.08053926,-0.089734316,0.0071718614,-0.27711144,0.05450481,-0.062068053,-0.005647602,-0.00066644006,-0.0512461,0.07815796,0.109724715,0
476,477,/content/drive/MyDrive/ReCirCor/training_data/training_data/50080_TV.wav,1,-0.26552716,0.058084205,0.13930199,-0.018751923,-0.25771835,-0.24863525,-0.11869266,0.07918971,-0.12344225,0.20536053,0.017047623,0.33546418,-0.16800429,-0.10095137,0.17991394,0.070905544,0.07194217,0.0675191,0.13837783,0.020110184,0
527,528,/content/drive/MyDrive/ReCirCor/training_data/training_data/50115_AV.wav,1,-0.15218225,0.1907177,-0.09387243,0.5475903,0.0620625,0.13418101,0.42321903,-0.34678927,-0.1835873,0.044182424,0.027248502,-0.06066981,-0.018990075,0.11671798,0.08426208,0.037113246,-0.015081361,-0.005468203,-0.03854056,-0.072970174,1
992,993,/content/drive/MyDrive/ReCirCor/training_data/training_data/50657_MV.wav,1,-0.20363401,0.0037515743,0.08412879,-0.082032606,0.15358087,-0.17923614,-0.21228138,0.08597157,0.0032197176,0.04689303,-0.095193945,0.1719358,-0.1509966,-0.0558092,-0.017574757,-0.059980776,-0.004058901,-0.018786067,-0.048259072,0.033219483,0
56,57,/content/drive/MyDrive/ReCirCor/training_data/training_data/33151_PV.wav,1,-0.30601636,0.019775914,-0.36657488,-0.095782556,0.2864186,-0.30936387,0.093751855,-0.07212738,0.033409532,0.13686645,-0.078268945,-0.06030778,0.14746256,-0.097747765,0.048500396,0.10858121,0.16356008,-0.050052065,-0.021133875,-0.010892541,1
194,195,/content/drive/MyDrive/ReCirCor/training_data/training_data/49712_TV.wav,1,0.79082024,-0.3116862,0.42429888,-0.14395924,-0.30248556,-0.5613233,0.07413874,-0.07707471,0.3323377,-0.28849864,0.097710274,0.07268323,-0.13670127,0.026301783,-0.06944017,-0.21187176,-0.100983605,-0.027240476,0.08740259,-0.05855479,1
661,662,/content/drive/MyDrive/ReCirCor/training_data/training_data/50229_AV.wav,1,-0.07595544,-0.027475022,-0.2554353,0.021390505,0.12555373,-0.39869225,0.14975068,-0.12515847,0.002999118,0.12943606,0.17305186,0.11944551,0.028200343,0.030330917,-0.033964887,-0.06162641,0.12124625,-0.13550691,0.060777053,0.063337155,1
432,433,/content/drive/MyDrive/ReCirCor/training_data/training_data/50054_MV.wav,1,-0.030125985,0.054699194,0.17121926,0.22185962,-0.15701477,-0.21008801,0.120725356,-0.2129951,-0.12686898,0.070558436,0.16410112,0.012818458,-0.012973421,-0.052061975,0.06722832,0.023203002,0.23438875,-0.008017406,-0.051165435,-0.05095778,1
641,642,/content/drive/MyDrive/ReCirCor/training_data/training_data/50216_Phc_2.wav,1,-0.0665077,0.004973562,0.42052424,0.08081221,-0.07375703,-0.11096888,-0.044830117,-0.054819077,-0.16720268,0.04111662,-0.055310447,0.008959138,-0.074938126,0.038345695,-0.103816524,-0.061360296,-0.008462045,-0.07147581,-0.07291723,-0.06687833,0
573,574,/content/drive/MyDrive/ReCirCor/training_data/training_data/50142_AV.wav,1,2.5607178,-1.0204343,0.8507284,-0.517818,0.2868456,0.62569714,0.7602716,0.20418827,0.6654211,0.21999031,0.27047497,0.32711232,0.24117148,0.30384195,0.095140174,0.19429088,0.026704729,0.055140123,-0.12171665,0.27673703,0
80,81,/content/drive/MyDrive/ReCirCor/training_data/training_data/40798_MV.wav,1,-0.07083733,-0.057877988,0.6461755,-0.19397219,-0.098213024,-0.08751443,-0.028114434,0.15633738,0.057131056,-0.045214865,-0.20131144,-0.15344426,-0.14507276,-0.046940666,-0.023996593,-0.091680326,-0.07434868,0.0017120888,0.035493955,-0.00560067,0
413,414,/content/drive/MyDrive/ReCirCor/training_data/training_data/50043_AV.wav,1,0.43371445,-0.16140579,0.5536136,0.13299409,0.23576166,0.40744588,-0.08470496,-0.1774154,-0.18056466,0.3347553,0.044335227,0.1156407,-0.29243523,0.095963456,-0.06473389,0.41252866,0.028031753,-0.13877769,-0.013700902,0.02883846,0
151,152,/content/drive/MyDrive/ReCirCor/training_data/training_data/49628_PV.wav,1,2.0278964,-0.660746,0.21291488,0.2057907,-0.056266725,-0.103271015,-0.064947024,-0.3936111,-0.17257296,-0.39405903,0.14868347,0.20309448,0.015564801,-0.23132199,-0.27195477,0.33183396,-0.019202307,-0.041656695,0.043618705,-0.027538337,1
685,686,/content/drive/MyDrive/ReCirCor/training_data/training_data/50241_MV.wav,1,0.049223628,-0.056721743,0.008992646,-0.03715569,-0.2513947,0.0062331427,-0.24803893,-0.079049446,-0.087297134,0.029633025,-0.083307736,0.018347768,0.0076451534,-0.112349115,0.110238686,-0.03698652,0.056788318,0.025650434,-0.048557606,-0.043229517,0
551,552,/content/drive/MyDrive/ReCirCor/training_data/training_data/50126_MV.wav,1,-0.4188783,0.12699312,0.7058705,-0.019704541,0.016584055,0.065502934,0.18007192,0.06912009,0.15514065,0.13461259,-0.17034087,-0.13054799,-0.19735862,-0.1406728,0.037866358,-0.07127151,-0.06933923,-0.020294411,-0.026581462,-0.01886287,0
851,852,/content/drive/MyDrive/ReCirCor/training_data/training_data/50332_AV.wav,1,1.1275022,-0.51059854,-0.40701532,-0.24507806,0.48410842,0.16626684,-0.6168141,-0.0969215,-0.069288775,-0.03276745,-0.15285636,-0.12586793,-0.07741372,-0.029273588,-0.098266795,0.049123812,0.1445205,-0.10431529,-0.017167522,-0.03329561,1
242,243,/content/drive/MyDrive/ReCirCor/training_data/training_data/49829_TV.wav,1,-0.3291492,0.15463468,0.5553164,0.19068669,0.0862062,0.14731258,0.13894138,-0.18609798,0.024794668,0.11911926,0.047507968,-0.18805629,-0.10903676,-0.040498015,0.05288427,0.004494163,0.079595804,-0.0004432024,-0.046754777,0.00343691,0
809,810,/content/drive/MyDrive/ReCirCor/training_data/training_data/50312_MV.wav,1,-0.6373019,0.15524212,-0.14916208,-0.15141493,0.30754814,0.14424841,-0.46933407,0.09205326,0.5188115,-0.3228634,0.2082138,0.17517197,0.2199905,-0.13505852,-0.091306455,-0.18103239,-0.06465898,-0.1438006,-0.19052331,0.06852452,0
146,147,/content/drive/MyDrive/ReCirCor/training_data/training_data/49627_AV.wav,1,0.43011764,-0.22113378,0.35300428,-0.06689698,-0.0493108,-0.15268567,-0.38331303,-0.11449774,-0.2927142,0.082281314,0.13731854,-0.024151549,-0.077683926,-0.122152425,0.0907924,-0.09578787,-0.022995185,-0.08529995,0.046058297,-0.07834256,1
892,893,/content/drive/MyDrive/ReCirCor/training_data/training_data/50350_MV.wav,1,-0.40591913,0.12800083,0.0124112815,0.11875169,-0.13102734,0.20982926,0.016692882,-0.16039138,-0.102268144,0.07945093,-0.010605044,0.041292135,-0.11818571,-0.015046221,0.10728045,0.047335558,0.016668959,-0.014118228,0.08657849,0.04851888,0
152,153,/content/drive/MyDrive/ReCirCor/training_data/training_data/49628_TV.wav,1,2.2339292,-0.777487,-0.7194336,0.02191238,-0.4285248,0.06722802,-0.13433106,-0.44501403,0.0568307,-0.563216,0.2428442,0.2507662,-0.13563317,-0.44290838,-0.2540946,0.21010172,-0.1045149,-0.012829456,0.116038345,-0.015218106,1
862,863,/content/drive/MyDrive/ReCirCor/training_data/training_data/50337_PV.wav,1,-0.5865974,0.17010787,-0.1744628,0.0221494,-0.16521499,0.6444477,-0.28446826,0.02438285,0.1256704,-0.09583133,-0.10276894,0.0042709573,-0.18448457,0.07604646,-0.13162257,-0.10061996,0.00776016,-0.007457297,0.075033724,-0.07190785,0
612,613,/content/drive/MyDrive/ReCirCor/training_data/training_data/50174_TV.wav,1,1.6455331,-0.62267977,-0.33366773,-0.29974315,0.38844475,0.37385488,0.34368855,-0.40899006,0.59624106,-0.05665526,-0.052258514,0.051570322,0.17436431,0.033931755,0.14705943,-0.08305376,0.028381847,0.008719769,-0.050471436,0.405795,0
704,705,/content/drive/MyDrive/ReCirCor/training_data/training_data/50254_PV.wav,1,-0.22971494,0.09959139,0.43044657,0.12704861,-0.035937827,-0.1875085,0.04941694,-0.058990702,-0.08473377,-0.13522634,-0.2789206,0.059443146,0.003537035,-0.030363852,0.09529605,0.015225095,0.0020020711,0.031089488,-0.08358103,0.023073105,0
158,159,/content/drive/MyDrive/ReCirCor/training_data/training_data/49631_AV.wav,1,1.7104789,-0.90473926,-0.10264654,-0.88241386,0.28519052,-0.06940181,-0.1239036,0.36398706,0.5218503,-0.32045195,-0.044360124,-0.01697896,0.30520812,0.8786826,0.29756245,-0.08710572,-0.42111823,0.095816344,0.03438465,0.18714671,0
